latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.5,13.400009,38.0,3600,Europe/London,BST

time,temperature_2m (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),windspeed_10m (m/s),windspeed_100m (m/s)
2021-09-10T17:00,23.4,96.0,79.0,1.34,1.61
2021-09-10T18:00,22.7,35.0,39.0,1.92,2.53
2021-09-10T19:00,21.4,1.0,4.0,1.91,3.18
2021-09-10T20:00,20.7,0.0,0.0,2.22,3.44
2021-09-10T21:00,19.8,0.0,0.0,2.31,3.40
2021-09-10T22:00,19.1,0.0,0.0,2.22,3.52
2021-09-10T23:00,18.8,0.0,0.0,2.08,4.97
2021-09-11T00:00,18.3,0.0,0.0,2.58,5.64
2021-09-11T01:00,17.8,0.0,0.0,2.47,6.58
2021-09-11T02:00,17.4,0.0,0.0,1.41,3.31
2021-09-11T03:00,17.2,0.0,0.0,2.42,4.69
2021-09-11T04:00,17.1,0.0,0.0,2.55,5.52
2021-09-11T05:00,16.9,0.0,0.0,2.47,5.66
2021-09-11T06:00,16.8,0.0,3.0,2.64,5.83
2021-09-11T07:00,17.6,15.0,35.0,2.85,5.82
2021-09-11T08:00,18.6,36.0,84.0,2.91,5.12
2021-09-11T09:00,19.9,140.0,117.0,2.77,3.96
2021-09-11T10:00,20.9,187.0,161.0,2.82,3.74
2021-09-11T11:00,21.9,299.0,157.0,2.65,3.45
2021-09-11T12:00,22.5,304.0,184.0,2.98,3.91
2021-09-11T13:00,22.9,325.0,155.0,3.13,4.15
2021-09-11T14:00,23.3,361.0,131.0,3.08,4.08
2021-09-11T15:00,23.2,283.0,108.0,2.91,3.81
2021-09-11T16:00,23.2,212.0,98.0,2.61,3.51
2021-09-11T17:00,22.8,103.0,73.0,2.10,3.30
2021-09-11T18:00,22.0,32.0,36.0,1.60,3.10
2021-09-11T19:00,20.7,1.0,3.0,2.02,3.41
2021-09-11T20:00,19.5,0.0,0.0,1.68,4.11
2021-09-11T21:00,18.7,0.0,0.0,1.71,4.53
2021-09-11T22:00,18.2,0.0,0.0,2.06,5.12
2021-09-11T23:00,17.7,0.0,0.0,3.35,6.64
2021-09-12T00:00,17.0,0.0,0.0,1.87,5.02
2021-09-12T01:00,16.7,0.0,0.0,2.83,6.11
2021-09-12T02:00,16.2,0.0,0.0,2.86,6.22
2021-09-12T03:00,16.2,0.0,0.0,2.66,5.98
2021-09-12T04:00,16.0,0.0,0.0,2.69,5.80
2021-09-12T05:00,15.9,0.0,0.0,2.56,5.55
2021-09-12T06:00,15.7,0.0,3.0,2.72,5.59
2021-09-12T07:00,16.2,21.0,42.0,3.01,5.41
2021-09-12T08:00,17.7,77.0,79.0,3.67,5.08
2021-09-12T09:00,18.7,106.0,128.0,4.03,5.63
2021-09-12T10:00,19.0,80.0,142.0,4.20,5.90
2021-09-12T11:00,19.1,20.0,139.0,2.52,3.71
2021-09-12T12:00,19.3,2.0,150.0,2.47,3.48
2021-09-12T13:00,20.0,13.0,215.0,2.94,3.98
2021-09-12T14:00,20.5,62.0,173.0,2.83,3.95
2021-09-12T15:00,20.9,104.0,157.0,2.62,3.62
2021-09-12T16:00,20.9,84.0,124.0,2.60,3.60
2021-09-12T17:00,20.6,37.0,92.0,2.45,3.95
2021-09-12T18:00,19.7,11.0,42.0,1.99,4.26
2021-09-12T19:00,18.9,0.0,3.0,2.12,4.75
2021-09-12T20:00,17.8,0.0,0.0,2.25,5.15
2021-09-12T21:00,17.3,0.0,0.0,2.31,5.45
2021-09-12T22:00,16.9,0.0,0.0,2.45,5.51
2021-09-12T23:00,16.7,0.0,0.0,2.81,5.81
2021-09-13T00:00,16.6,0.0,0.0,2.04,4.90
2021-09-13T01:00,16.0,0.0,0.0,1.80,4.15
2021-09-13T02:00,15.8,0.0,0.0,2.12,4.72
2021-09-13T03:00,15.4,0.0,0.0,2.41,5.21
2021-09-13T04:00,15.0,0.0,0.0,2.40,5.25
2021-09-13T05:00,14.4,0.0,0.0,2.41,5.22
2021-09-13T06:00,13.8,0.0,2.0,2.53,5.19
2021-09-13T07:00,14.4,35.0,37.0,2.53,4.78
2021-09-13T08:00,16.3,91.0,79.0,3.29,4.62
2021-09-13T09:00,17.2,159.0,107.0,3.42,4.62
2021-09-13T10:00,18.2,221.0,152.0,3.61,4.88
2021-09-13T11:00,19.1,260.0,171.0,3.70,4.87
2021-09-13T12:00,19.4,182.0,200.0,3.90,5.24
2021-09-13T13:00,19.5,144.0,204.0,3.81,5.25
2021-09-13T14:00,19.3,45.0,207.0,3.19,4.40
2021-09-13T15:00,19.2,22.0,189.0,2.76,3.82
2021-09-13T16:00,18.9,27.0,132.0,2.58,3.52
2021-09-13T17:00,18.5,6.0,88.0,2.28,3.31
2021-09-13T18:00,17.9,4.0,30.0,1.36,2.60
2021-09-13T19:00,17.4,0.0,2.0,1.10,2.30
2021-09-13T20:00,16.5,0.0,0.0,0.98,1.91
2021-09-13T21:00,15.9,0.0,0.0,1.17,1.61
2021-09-13T22:00,15.1,0.0,0.0,1.44,1.92
2021-09-13T23:00,14.4,0.0,0.0,1.10,2.25
2021-09-14T00:00,14.2,0.0,0.0,1.12,1.61
2021-09-14T01:00,13.8,0.0,0.0,1.30,1.92
2021-09-14T02:00,13.2,0.0,0.0,1.58,2.56
2021-09-14T03:00,12.7,0.0,0.0,1.94,2.90
2021-09-14T04:00,12.3,0.0,0.0,1.49,2.58
2021-09-14T05:00,12.1,0.0,0.0,1.63,2.34
2021-09-14T06:00,12.1,0.0,2.0,1.22,2.75
2021-09-14T07:00,13.0,27.0,32.0,1.68,2.87
2021-09-14T08:00,15.2,100.0,75.0,1.39,2.10
2021-09-14T09:00,16.9,227.0,97.0,1.80,2.42
2021-09-14T10:00,18.1,285.0,129.0,1.90,2.47
2021-09-14T11:00,19.4,435.0,117.0,1.79,2.33
2021-09-14T12:00,20.4,486.0,118.0,1.44,1.80
2021-09-14T13:00,21.2,350.0,195.0,1.39,1.75
2021-09-14T14:00,21.7,269.0,172.0,1.39,1.79
2021-09-14T15:00,22.0,202.0,177.0,1.39,1.79
2021-09-14T16:00,21.9,225.0,113.0,1.65,2.15
2021-09-14T17:00,21.3,144.0,67.0,1.80,3.11
2021-09-14T18:00,19.8,40.0,35.0,2.09,4.73
2021-09-14T19:00,18.0,0.0,3.0,2.57,5.92
2021-09-14T20:00,16.6,0.0,0.0,3.01,6.60
2021-09-14T21:00,15.8,0.0,0.0,3.20,6.76
2021-09-14T22:00,15.4,0.0,0.0,3.42,7.13
2021-09-14T23:00,15.2,0.0,0.0,3.45,7.08
2021-09-15T00:00,15.0,0.0,0.0,3.40,6.76
2021-09-15T01:00,15.1,0.0,0.0,3.10,6.20
2021-09-15T02:00,15.0,0.0,0.0,3.10,5.90
2021-09-15T03:00,14.9,0.0,0.0,3.42,6.53
2021-09-15T04:00,14.9,0.0,0.0,2.75,5.70
2021-09-15T05:00,14.9,0.0,0.0,2.83,5.88
2021-09-15T06:00,15.0,0.0,1.0,2.48,5.45
2021-09-15T07:00,15.6,6.0,36.0,2.69,5.02
2021-09-15T08:00,17.1,83.0,73.0,3.04,4.84
2021-09-15T09:00,18.3,42.0,139.0,3.11,4.34
2021-09-15T10:00,19.0,37.0,136.0,3.05,4.12
2021-09-15T11:00,20.6,113.0,203.0,3.38,5.20
2021-09-15T12:00,21.4,110.0,171.0,3.85,5.69
2021-09-15T13:00,22.0,27.0,183.0,2.85,4.62
2021-09-15T14:00,21.5,5.0,126.0,2.40,4.62
2021-09-15T15:00,20.5,0.0,105.0,3.37,6.14
2021-09-15T16:00,19.5,0.0,61.0,3.49,6.48
2021-09-15T17:00,18.8,0.0,25.0,3.52,6.73
2021-09-15T18:00,18.4,0.0,9.0,3.74,7.12
2021-09-15T19:00,18.2,0.0,0.0,3.75,7.32
2021-09-15T20:00,18.5,0.0,0.0,3.81,7.26
2021-09-15T21:00,18.3,0.0,0.0,3.77,7.21
2021-09-15T22:00,18.0,0.0,0.0,3.70,7.02
2021-09-15T23:00,18.0,0.0,0.0,2.83,5.63
2021-09-16T00:00,18.0,0.0,0.0,2.75,5.33
2021-09-16T01:00,18.0,0.0,0.0,3.29,5.80
2021-09-16T02:00,18.0,0.0,0.0,3.18,5.63
2021-09-16T03:00,17.9,0.0,0.0,3.40,6.14
2021-09-16T04:00,17.9,0.0,0.0,3.75,6.57
2021-09-16T05:00,17.6,0.0,0.0,4.56,7.65
2021-09-16T06:00,17.4,0.0,1.0,4.84,7.75
2021-09-16T07:00,17.2,0.0,16.0,4.21,6.36
2021-09-16T08:00,16.1,6.0,50.0,3.40,6.25
2021-09-16T09:00,16.2,64.0,116.0,3.73,5.52
2021-09-16T10:00,16.7,117.0,197.0,4.03,5.73
2021-09-16T11:00,17.0,122.0,218.0,4.72,6.63
2021-09-16T12:00,17.3,135.0,195.0,5.12,7.13
2021-09-16T13:00,17.7,76.0,206.0,4.84,6.85
2021-09-16T14:00,17.9,12.0,171.0,4.71,6.91
2021-09-16T15:00,18.1,10.0,148.0,4.60,6.80
2021-09-16T16:00,18.2,2.0,92.0,4.20,6.30
2021-09-16T17:00,18.1,2.0,55.0,3.62,5.71
2021-09-16T18:00,17.8,2.0,23.0,3.20,5.77
2021-09-16T19:00,17.6,0.0,0.0,3.54,6.32
2021-09-16T20:00,17.0,0.0,0.0,3.83,6.72
2021-09-16T21:00,16.8,0.0,0.0,4.11,7.03
2021-09-16T22:00,16.7,0.0,0.0,4.32,7.32
2021-09-16T23:00,16.6,0.0,0.0,4.23,7.11
2021-09-17T00:00,16.3,0.0,0.0,4.32,7.40
2021-09-17T01:00,16.0,0.0,0.0,4.44,7.60
2021-09-17T02:00,15.6,0.0,0.0,4.41,7.50
2021-09-17T03:00,15.5,0.0,0.0,4.50,7.44
2021-09-17T04:00,15.5,0.0,0.0,5.18,8.40
2021-09-17T05:00,15.4,0.0,0.0,5.24,8.39
2021-09-17T06:00,15.2,0.0,0.0,4.67,7.59
2021-09-17T07:00,15.2,0.0,15.0,4.64,7.30
2021-09-17T08:00,15.0,7.0,51.0,4.83,7.40
2021-09-17T09:00,15.2,3.0,93.0,4.66,6.99
2021-09-17T10:00,15.3,3.0,99.0,4.68,6.96
2021-09-17T11:00,15.5,28.0,137.0,4.79,6.92
2021-09-17T12:00,15.6,7.0,147.0,5.10,7.18
2021-09-17T13:00,15.7,28.0,151.0,5.22,7.43
2021-09-17T14:00,15.8,34.0,129.0,5.07,7.26
2021-09-17T15:00,15.7,14.0,117.0,4.57,6.53
2021-09-17T16:00,15.6,6.0,98.0,4.16,5.99
2021-09-17T17:00,15.4,0.0,55.0,3.71,5.59
2021-09-17T18:00,15.1,0.0,20.0,3.40,5.47
2021-09-17T19:00,14.8,0.0,0.0,3.31,5.39
2021-09-17T20:00,14.3,0.0,0.0,3.14,5.13
2021-09-17T21:00,14.1,0.0,0.0,2.91,4.80
2021-09-17T22:00,13.9,0.0,0.0,2.88,4.88
2021-09-17T23:00,13.7,0.0,0.0,2.86,4.97
2021-09-18T00:00,13.5,0.0,0.0,2.91,4.94
2021-09-18T01:00,13.4,0.0,0.0,3.08,5.19
2021-09-18T02:00,13.4,0.0,0.0,3.14,5.63
2021-09-18T03:00,13.5,0.0,0.0,3.28,5.54
2021-09-18T04:00,13.5,0.0,0.0,3.34,5.58
2021-09-18T05:00,13.6,0.0,0.0,3.22,6.14
2021-09-18T06:00,13.6,0.0,0.0,3.23,6.13
2021-09-18T07:00,13.9,2.0,13.0,3.05,5.53
2021-09-18T08:00,14.6,39.0,58.0,3.33,5.01
2021-09-18T09:00,15.5,35.0,93.0,4.01,5.71
2021-09-18T10:00,16.3,48.0,115.0,4.00,5.72
2021-09-18T11:00,16.7,72.0,130.0,3.65,5.20
2021-09-18T12:00,17.2,139.0,170.0,3.51,5.23
2021-09-18T13:00,17.2,107.0,154.0,3.82,5.36
2021-09-18T14:00,17.4,93.0,179.0,3.98,5.63
2021-09-18T15:00,17.5,110.0,130.0,4.03,5.82
2021-09-18T16:00,17.0,29.0,69.0,3.98,5.69
2021-09-18T17:00,16.3,7.0,41.0,3.79,5.76
2021-09-18T18:00,15.7,0.0,13.0,3.55,5.77
2021-09-18T19:00,15.3,0.0,0.0,3.67,6.00
2021-09-18T20:00,14.3,0.0,0.0,3.85,6.33
2021-09-18T21:00,13.8,0.0,0.0,3.76,6.04
2021-09-18T22:00,13.4,0.0,0.0,3.45,5.64
2021-09-18T23:00,13.0,0.0,0.0,2.69,4.70
2021-09-19T00:00,12.7,0.0,0.0,2.88,4.97
2021-09-19T01:00,12.5,0.0,0.0,2.62,4.57
2021-09-19T02:00,12.3,0.0,0.0,2.44,4.30
2021-09-19T03:00,12.0,0.0,0.0,2.21,4.07
2021-09-19T04:00,12.0,0.0,0.0,2.04,3.83
2021-09-19T05:00,11.7,0.0,0.0,1.80,3.52
2021-09-19T06:00,11.7,0.0,0.0,1.80,3.55
2021-09-19T07:00,11.7,11.0,22.0,2.00,3.57
2021-09-19T08:00,12.3,25.0,61.0,1.92,2.79
2021-09-19T09:00,13.3,73.0,113.0,2.06,2.77
2021-09-19T10:00,14.0,109.0,149.0,2.48,3.34
2021-09-19T11:00,14.5,92.0,165.0,2.55,3.35
2021-09-19T12:00,14.8,17.0,195.0,2.20,2.92
2021-09-19T13:00,15.2,43.0,205.0,2.41,3.26
2021-09-19T14:00,15.5,42.0,187.0,2.58,3.56
2021-09-19T15:00,15.3,12.0,135.0,2.80,3.86
2021-09-19T16:00,15.1,4.0,79.0,2.72,4.20
2021-09-19T17:00,14.9,13.0,60.0,2.56,4.24
2021-09-19T18:00,14.3,1.0,17.0,2.42,4.66
2021-09-19T19:00,13.8,0.0,0.0,2.33,4.77
2021-09-19T20:00,12.5,0.0,0.0,2.42,5.22
2021-09-19T21:00,11.8,0.0,0.0,2.64,5.63
2021-09-19T22:00,11.3,0.0,0.0,2.68,5.69
2021-09-19T23:00,11.1,0.0,0.0,2.77,5.49
2021-09-20T00:00,10.7,0.0,0.0,2.60,5.22
2021-09-20T01:00,10.2,0.0,0.0,2.12,4.69
2021-09-20T02:00,9.7,0.0,0.0,1.77,4.27
2021-09-20T03:00,9.6,0.0,0.0,2.02,4.44
2021-09-20T04:00,9.5,0.0,0.0,1.77,4.07
2021-09-20T05:00,9.4,0.0,0.0,1.51,3.68
2021-09-20T06:00,8.9,0.0,0.0,1.40,3.57
2021-09-20T07:00,9.5,15.0,24.0,1.81,3.18
2021-09-20T08:00,11.2,79.0,64.0,1.60,2.40
2021-09-20T09:00,12.5,154.0,98.0,1.51,2.02
2021-09-20T10:00,13.7,252.0,93.0,1.58,2.02
2021-09-20T11:00,14.2,136.0,181.0,1.22,1.43
2021-09-20T12:00,14.7,113.0,207.0,1.08,1.43
2021-09-20T13:00,15.1,85.0,218.0,1.14,1.50
2021-09-20T14:00,15.2,55.0,178.0,1.06,1.35
2021-09-20T15:00,15.3,55.0,143.0,1.00,1.22
2021-09-20T16:00,15.2,17.0,104.0,1.04,1.26
2021-09-20T17:00,15.0,2.0,53.0,1.00,1.51
2021-09-20T18:00,14.4,9.0,17.0,1.58,2.00
2021-09-20T19:00,13.1,0.0,0.0,1.92,2.63
2021-09-20T20:00,12.0,0.0,0.0,2.10,3.11
2021-09-20T21:00,11.4,0.0,0.0,1.75,3.50
2021-09-20T22:00,11.1,0.0,0.0,1.68,3.61
2021-09-20T23:00,11.1,0.0,0.0,1.50,3.82
2021-09-21T00:00,10.5,0.0,0.0,1.30,3.18
2021-09-21T01:00,10.4,0.0,0.0,1.24,2.53
2021-09-21T02:00,9.9,0.0,0.0,1.17,2.51
2021-09-21T03:00,10.0,0.0,0.0,1.66,3.45
2021-09-21T04:00,9.7,0.0,0.0,1.25,3.30
2021-09-21T05:00,10.0,0.0,0.0,1.35,3.13
2021-09-21T06:00,10.2,0.0,0.0,1.53,3.41
2021-09-21T07:00,10.6,2.0,23.0,2.11,3.62
2021-09-21T08:00,11.4,21.0,66.0,1.86,3.04
2021-09-21T09:00,12.9,140.0,103.0,1.75,2.37
2021-09-21T10:00,14.1,207.0,133.0,2.47,3.27
2021-09-21T11:00,14.7,248.0,143.0,3.10,4.18
2021-09-21T12:00,14.9,107.0,214.0,3.98,5.37
2021-09-21T13:00,15.1,79.0,254.0,4.05,5.54
2021-09-21T14:00,14.9,43.0,188.0,4.65,6.45
2021-09-21T15:00,14.5,24.0,143.0,4.59,6.48
2021-09-21T16:00,13.4,1.0,64.0,4.10,6.06
2021-09-21T17:00,12.4,0.0,22.0,3.50,5.50
2021-09-21T18:00,11.7,0.0,4.0,3.75,6.43
2021-09-21T19:00,11.6,0.0,0.0,4.04,7.21
2021-09-21T20:00,12.0,0.0,0.0,4.36,7.82
2021-09-21T21:00,12.2,0.0,0.0,4.63,8.30
2021-09-21T22:00,12.2,0.0,0.0,4.91,8.78
2021-09-21T23:00,12.7,0.0,0.0,5.22,8.91
2021-09-22T00:00,12.9,0.0,0.0,4.89,8.41
2021-09-22T01:00,12.7,0.0,0.0,4.95,8.42
2021-09-22T02:00,12.4,0.0,0.0,4.83,8.26
2021-09-22T03:00,12.1,0.0,0.0,4.61,7.92
2021-09-22T04:00,11.8,0.0,0.0,4.39,7.54
2021-09-22T05:00,11.7,0.0,0.0,4.03,7.12
2021-09-22T06:00,11.4,0.0,0.0,3.82,6.45
2021-09-22T07:00,11.7,4.0,26.0,3.89,6.45
2021-09-22T08:00,12.1,0.0,35.0,3.69,6.36
2021-09-22T09:00,12.9,19.0,105.0,3.61,6.03
2021-09-22T10:00,13.7,5.0,153.0,3.98,5.98
2021-09-22T11:00,14.7,48.0,198.0,3.04,4.18
2021-09-22T12:00,15.3,56.0,178.0,3.05,4.05
2021-09-22T13:00,15.9,40.0,209.0,3.02,4.02
2021-09-22T14:00,16.1,27.0,173.0,3.30,4.47
2021-09-22T15:00,15.8,13.0,81.0,2.69,3.86
2021-09-22T16:00,15.4,0.0,45.0,1.94,3.13
2021-09-22T17:00,15.0,7.0,27.0,1.65,3.40
2021-09-22T18:00,14.5,5.0,10.0,1.90,4.21
2021-09-22T19:00,13.7,0.0,0.0,2.15,4.85
2021-09-22T20:00,14.1,0.0,0.0,2.51,5.30
2021-09-22T21:00,14.1,0.0,0.0,2.73,5.65
2021-09-22T22:00,13.9,0.0,0.0,3.00,6.02
2021-09-22T23:00,13.7,0.0,0.0,3.04,6.21
2021-09-23T00:00,13.1,0.0,0.0,2.95,6.17
2021-09-23T01:00,12.9,0.0,0.0,3.05,6.50
2021-09-23T02:00,12.3,0.0,0.0,3.22,6.80
2021-09-23T03:00,11.9,0.0,0.0,3.50,7.13
2021-09-23T04:00,11.8,0.0,0.0,3.50,7.19
2021-09-23T05:00,11.5,0.0,0.0,3.69,7.47
2021-09-23T06:00,11.5,0.0,0.0,3.94,7.70
2021-09-23T07:00,11.9,10.0,29.0,4.19,7.61
2021-09-23T08:00,12.8,48.0,86.0,4.34,7.94
2021-09-23T09:00,14.3,92.0,141.0,5.20,7.74
2021-09-23T10:00,15.7,115.0,204.0,5.75,8.37
2021-09-23T11:00,16.6,78.0,251.0,5.80,8.32
2021-09-23T12:00,17.4,60.0,280.0,6.33,9.14
2021-09-23T13:00,18.1,37.0,273.0,7.02,10.20
2021-09-23T14:00,18.7,28.0,236.0,7.84,11.70
2021-09-23T15:00,18.7,11.0,176.0,7.00,10.97
2021-09-23T16:00,18.8,11.0,121.0,6.94,11.16
2021-09-23T17:00,18.5,3.0,60.0,7.50,12.12
2021-09-23T18:00,18.1,1.0,10.0,8.06,12.88
2021-09-23T19:00,17.7,0.0,0.0,8.12,13.42
2021-09-23T20:00,16.5,0.0,0.0,8.00,13.20
2021-09-23T21:00,16.3,0.0,0.0,8.19,13.20
2021-09-23T22:00,15.5,0.0,0.0,8.13,13.23
2021-09-23T23:00,14.4,0.0,0.0,7.35,12.04
2021-09-24T00:00,13.3,0.0,0.0,7.37,12.06
2021-09-24T01:00,12.6,0.0,0.0,6.77,11.18
2021-09-24T02:00,12.2,0.0,0.0,6.56,10.89
2021-09-24T03:00,12.1,0.0,0.0,6.46,10.67
2021-09-24T04:00,12.1,0.0,0.0,6.38,10.41
2021-09-24T05:00,12.0,0.0,0.0,6.00,9.95
2021-09-24T06:00,12.1,0.0,0.0,5.98,9.73
2021-09-24T07:00,12.3,8.0,19.0,5.93,9.42
2021-09-24T08:00,12.8,22.0,68.0,5.70,8.81
2021-09-24T09:00,14.0,116.0,122.0,6.92,10.08
2021-09-24T10:00,15.2,213.0,138.0,7.75,11.12
2021-09-24T11:00,15.8,83.0,188.0,5.75,8.15
2021-09-24T12:00,16.0,21.0,185.0,6.03,8.66
2021-09-24T13:00,16.5,29.0,173.0,4.60,7.21
2021-09-24T14:00,16.6,5.0,125.0,4.08,7.05
2021-09-24T15:00,16.6,0.0,66.0,4.54,7.41
2021-09-24T16:00,16.9,20.0,68.0,4.21,7.20
2021-09-24T17:00,16.9,1.0,35.0,4.18,7.26
2021-09-24T18:00,16.8,0.0,7.0,4.05,7.25
2021-09-24T19:00,16.6,0.0,0.0,3.99,7.31
2021-09-24T20:00,16.1,0.0,0.0,3.99,7.43
2021-09-24T21:00,16.2,0.0,0.0,3.99,7.62
2021-09-24T22:00,16.0,0.0,0.0,4.30,7.97
2021-09-24T23:00,16.0,0.0,0.0,4.72,8.42
2021-09-25T00:00,16.0,0.0,0.0,4.68,8.49
2021-09-25T01:00,16.2,0.0,0.0,4.66,8.34
2021-09-25T02:00,15.8,0.0,0.0,4.46,8.14
2021-09-25T03:00,15.6,0.0,0.0,4.33,8.00
2021-09-25T04:00,15.5,0.0,0.0,4.31,8.01
2021-09-25T05:00,15.4,0.0,0.0,4.18,7.79
2021-09-25T06:00,15.4,0.0,0.0,4.05,7.45
2021-09-25T07:00,15.5,3.0,14.0,3.96,7.03
2021-09-25T08:00,16.3,0.0,39.0,3.92,6.74
2021-09-25T09:00,17.0,22.0,86.0,4.09,6.10
2021-09-25T10:00,18.0,65.0,125.0,4.83,6.84
2021-09-25T11:00,18.8,49.0,177.0,4.65,6.58
2021-09-25T12:00,19.3,79.0,173.0,4.11,6.01
2021-09-25T13:00,19.7,72.0,168.0,3.82,5.61
2021-09-25T14:00,19.4,52.0,132.0,3.22,4.92
2021-09-25T15:00,19.3,34.0,98.0,3.20,4.69
2021-09-25T16:00,19.1,28.0,60.0,2.95,4.31
2021-09-25T17:00,18.6,14.0,30.0,2.22,4.12
2021-09-25T18:00,18.0,3.0,8.0,1.70,4.25
2021-09-25T19:00,17.4,0.0,0.0,1.56,3.85
2021-09-25T20:00,16.3,0.0,0.0,1.64,3.72
2021-09-25T21:00,15.2,0.0,0.0,1.75,3.52
2021-09-25T22:00,14.4,0.0,0.0,1.88,3.22
2021-09-25T23:00,13.8,0.0,0.0,1.77,2.62
2021-09-26T00:00,13.2,0.0,0.0,2.00,2.01
2021-09-26T01:00,12.7,0.0,0.0,1.40,2.62
2021-09-26T02:00,12.8,0.0,0.0,1.51,3.70
2021-09-26T03:00,12.7,0.0,0.0,1.58,3.91
2021-09-26T04:00,12.8,0.0,0.0,1.77,4.30
2021-09-26T05:00,12.5,0.0,0.0,1.89,4.65
2021-09-26T06:00,12.5,0.0,0.0,2.00,4.96
2021-09-26T07:00,13.0,13.0,19.0,2.52,5.22
2021-09-26T08:00,15.7,60.0,62.0,2.60,5.14
2021-09-26T09:00,18.0,169.0,92.0,2.86,4.30
2021-09-26T10:00,19.9,301.0,97.0,3.24,4.50
2021-09-26T11:00,21.3,351.0,101.0,3.83,5.28
2021-09-26T12:00,22.1,344.0,122.0,3.54,4.95
2021-09-26T13:00,22.9,370.0,126.0,3.68,5.37
2021-09-26T14:00,23.3,290.0,148.0,3.52,5.41
2021-09-26T15:00,23.4,248.0,112.0,2.44,4.47
2021-09-26T16:00,22.8,147.0,82.0,2.27,4.88
2021-09-26T17:00,21.8,66.0,51.0,2.36,5.38
2021-09-26T18:00,20.3,9.0,13.0,2.91,6.55
2021-09-26T19:00,19.1,0.0,0.0,3.19,7.25
2021-09-26T20:00,18.6,0.0,0.0,3.14,7.16
2021-09-26T21:00,18.0,0.0,0.0,3.26,7.36
2021-09-26T22:00,17.6,0.0,0.0,3.22,7.27
2021-09-26T23:00,17.1,0.0,0.0,3.94,7.99
2021-09-27T00:00,16.7,0.0,0.0,4.36,8.52
2021-09-27T01:00,16.3,0.0,0.0,3.34,7.07
2021-09-27T02:00,16.0,0.0,0.0,2.83,5.91
2021-09-27T03:00,15.9,0.0,0.0,2.69,5.55
2021-09-27T04:00,15.5,0.0,0.0,2.48,5.11
2021-09-27T05:00,15.3,0.0,0.0,1.84,4.02
2021-09-27T06:00,15.4,0.0,0.0,1.41,2.77
2021-09-27T07:00,15.6,2.0,20.0,2.26,3.19
2021-09-27T08:00,16.1,40.0,65.0,2.66,4.38
2021-09-27T09:00,17.3,108.0,108.0,2.39,3.61
2021-09-27T10:00,18.7,193.0,127.0,2.22,3.14
2021-09-27T11:00,20.1,202.0,163.0,1.78,2.28
2021-09-27T12:00,20.6,117.0,185.0,1.80,2.52
2021-09-27T13:00,21.3,97.0,225.0,2.11,2.92
2021-09-27T14:00,21.5,48.0,209.0,2.26,3.20
2021-09-27T15:00,21.2,24.0,172.0,2.51,3.52
2021-09-27T16:00,20.9,28.0,113.0,1.73,3.04
2021-09-27T17:00,20.0,7.0,49.0,1.35,3.22
2021-09-27T18:00,19.1,1.0,10.0,1.98,4.22
2021-09-27T19:00,18.4,0.0,0.0,2.12,4.96
2021-09-27T20:00,17.3,0.0,0.0,2.00,4.83
2021-09-27T21:00,16.9,0.0,0.0,2.22,5.10
2021-09-27T22:00,16.7,0.0,0.0,2.15,5.07
2021-09-27T23:00,16.4,0.0,0.0,1.94,4.63
2021-09-28T00:00,16.3,0.0,0.0,1.99,4.72
2021-09-28T01:00,16.2,0.0,0.0,2.06,4.78
2021-09-28T02:00,16.0,0.0,0.0,2.15,5.06
2021-09-28T03:00,15.7,0.0,0.0,2.73,6.20
2021-09-28T04:00,15.6,0.0,0.0,2.75,6.02
2021-09-28T05:00,15.2,0.0,0.0,2.85,5.91
2021-09-28T06:00,14.9,0.0,0.0,3.09,5.87
2021-09-28T07:00,15.0,8.0,13.0,3.35,6.05
2021-09-28T08:00,15.2,10.0,43.0,3.31,5.46
2021-09-28T09:00,15.3,3.0,64.0,3.18,5.24
2021-09-28T10:00,15.4,2.0,99.0,3.22,4.83
2021-09-28T11:00,15.7,20.0,112.0,2.68,3.89
2021-09-28T12:00,16.0,24.0,128.0,2.15,3.22
2021-09-28T13:00,16.7,82.0,137.0,1.71,2.42
2021-09-28T14:00,17.2,145.0,95.0,1.39,2.06
2021-09-28T15:00,17.5,124.0,121.0,1.28,1.84
2021-09-28T16:00,17.6,122.0,88.0,0.76,1.25
2021-09-28T17:00,17.1,36.0,63.0,0.22,0.32
2021-09-28T18:00,16.1,1.0,13.0,1.03,1.00
2021-09-28T19:00,14.6,0.0,0.0,1.27,1.46
2021-09-28T20:00,13.4,0.0,0.0,1.44,1.88
2021-09-28T21:00,12.8,0.0,0.0,1.43,2.14
2021-09-28T22:00,12.5,0.0,0.0,1.62,2.20
2021-09-28T23:00,12.3,0.0,0.0,1.53,2.61
2021-09-29T00:00,11.9,0.0,0.0,1.40,2.66
2021-09-29T01:00,12.0,0.0,0.0,1.30,2.71
2021-09-29T02:00,12.1,0.0,0.0,1.52,3.01
2021-09-29T03:00,12.1,0.0,0.0,1.30,3.30
2021-09-29T04:00,12.2,0.0,0.0,2.00,4.22
2021-09-29T05:00,12.5,0.0,0.0,2.21,4.69
2021-09-29T06:00,12.8,0.0,0.0,2.33,4.78
2021-09-29T07:00,13.2,1.0,8.0,2.64,3.99
