HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2017-02-04 23:00;2017-02-05 00:00;DK1;230,539993;31,000000
2017-02-04 22:00;2017-02-04 23:00;DK1;229,809998;30,900000
2017-02-04 21:00;2017-02-04 22:00;DK1;233,899994;31,450001
2017-02-04 20:00;2017-02-04 21:00;DK1;237,550003;31,940001
2017-02-04 19:00;2017-02-04 20:00;DK1;242,830002;32,650002
2017-02-04 18:00;2017-02-04 19:00;DK1;250,339996;33,660000
2017-02-04 17:00;2017-02-04 18:00;DK1;252,720001;33,980000
2017-02-04 16:00;2017-02-04 17:00;DK1;255,320007;34,330002
2017-02-04 15:00;2017-02-04 16:00;DK1;250,410004;33,669998
2017-02-04 14:00;2017-02-04 15:00;DK1;243,869995;32,790001
2017-02-04 13:00;2017-02-04 14:00;DK1;240,669998;32,360001
2017-02-04 12:00;2017-02-04 13:00;DK1;242,080002;32,549999
2017-02-04 11:00;2017-02-04 12:00;DK1;243,270004;32,709999
2017-02-04 10:00;2017-02-04 11:00;DK1;246,250000;33,110001
2017-02-04 09:00;2017-02-04 10:00;DK1;245,580002;33,020000
2017-02-04 08:00;2017-02-04 09:00;DK1;240,889999;32,389999
2017-02-04 07:00;2017-02-04 08:00;DK1;234,570007;31,540001
2017-02-04 06:00;2017-02-04 07:00;DK1;231,000000;31,059999
2017-02-04 05:00;2017-02-04 06:00;DK1;228,619995;30,740000
2017-02-04 04:00;2017-02-04 05:00;DK1;226,089996;30,400000
2017-02-04 03:00;2017-02-04 04:00;DK1;224,679993;30,209999
2017-02-04 02:00;2017-02-04 03:00;DK1;223,339996;30,030001
2017-02-04 01:00;2017-02-04 02:00;DK1;224,160004;30,139999
2017-02-04 00:00;2017-02-04 01:00;DK1;225,949997;30,379999
2017-02-03 23:00;2017-02-04 00:00;DK1;149,039993;20,040001
2017-02-03 22:00;2017-02-03 23:00;DK1;228,169998;30,680000
2017-02-03 21:00;2017-02-03 22:00;DK1;230,470001;30,990000
2017-02-03 20:00;2017-02-03 21:00;DK1;233,220001;31,360001
2017-02-03 19:00;2017-02-03 20:00;DK1;237,979996;32,000000
2017-02-03 18:00;2017-02-03 19:00;DK1;248,690002;33,439999
2017-02-03 17:00;2017-02-03 18:00;DK1;275,089996;36,990002
2017-02-03 16:00;2017-02-03 17:00;DK1;297,480011;40,000000
2017-02-03 15:00;2017-02-03 16:00;DK1;251,000000;33,750000
2017-02-03 14:00;2017-02-03 15:00;DK1;248,169998;33,369999
2017-02-03 13:00;2017-02-03 14:00;DK1;247,649994;33,299999
2017-02-03 12:00;2017-02-03 13:00;DK1;248,839996;33,459999
2017-02-03 11:00;2017-02-03 12:00;DK1;248,619995;33,430000
2017-02-03 10:00;2017-02-03 11:00;DK1;248,539993;33,419998
2017-02-03 09:00;2017-02-03 10:00;DK1;248,619995;33,430000
2017-02-03 08:00;2017-02-03 09:00;DK1;248,619995;33,430000
2017-02-03 07:00;2017-02-03 08:00;DK1;248,539993;33,419998
2017-02-03 06:00;2017-02-03 07:00;DK1;247,210007;33,240002
2017-02-03 05:00;2017-02-03 06:00;DK1;237,460007;31,930000
2017-02-03 04:00;2017-02-03 05:00;DK1;231,289993;31,100000
2017-02-03 03:00;2017-02-03 04:00;DK1;225,039993;30,260000
2017-02-03 02:00;2017-02-03 03:00;DK1;220,729996;29,680000
2017-02-03 01:00;2017-02-03 02:00;DK1;220,139999;29,600000
2017-02-03 00:00;2017-02-03 01:00;DK1;220,880005;29,700001
2017-02-02 23:00;2017-02-03 00:00;DK1;223,110001;30,000000
2017-02-02 22:00;2017-02-02 23:00;DK1;223,550003;30,059999
2017-02-02 21:00;2017-02-02 22:00;DK1;229,350006;30,840000
2017-02-02 20:00;2017-02-02 21:00;DK1;234,479996;31,530001
2017-02-02 19:00;2017-02-02 20:00;DK1;237,970001;32,000000
2017-02-02 18:00;2017-02-02 19:00;DK1;241,399994;32,459999
2017-02-02 17:00;2017-02-02 18:00;DK1;243,029999;32,680000
2017-02-02 16:00;2017-02-02 17:00;DK1;244,070007;32,820000
2017-02-02 15:00;2017-02-02 16:00;DK1;242,289993;32,580002
2017-02-02 14:00;2017-02-02 15:00;DK1;241,250000;32,439999
2017-02-02 13:00;2017-02-02 14:00;DK1;241,839996;32,520000
2017-02-02 12:00;2017-02-02 13:00;DK1;242,440002;32,599998
2017-02-02 11:00;2017-02-02 12:00;DK1;241,690002;32,500000
2017-02-02 10:00;2017-02-02 11:00;DK1;241,539993;32,480000
2017-02-02 09:00;2017-02-02 10:00;DK1;241,169998;32,430000
2017-02-02 08:00;2017-02-02 09:00;DK1;241,100006;32,419998
2017-02-02 07:00;2017-02-02 08:00;DK1;241,690002;32,500000
2017-02-02 06:00;2017-02-02 07:00;DK1;240,500000;32,340000
2017-02-02 05:00;2017-02-02 06:00;DK1;230,910004;31,049999
2017-02-02 04:00;2017-02-02 05:00;DK1;222,210007;29,879999
2017-02-02 03:00;2017-02-02 04:00;DK1;216,779999;29,150000
2017-02-02 02:00;2017-02-02 03:00;DK1;212,990005;28,639999
2017-02-02 01:00;2017-02-02 02:00;DK1;212,690002;28,600000
2017-02-02 00:00;2017-02-02 01:00;DK1;213,660004;28,730000
2017-02-01 23:00;2017-02-02 00:00;DK1;215,889999;29,030001
2017-02-01 22:00;2017-02-01 23:00;DK1;215,600006;28,990000
2017-02-01 21:00;2017-02-01 22:00;DK1;221,850006;29,830000
2017-02-01 20:00;2017-02-01 21:00;DK1;225,570007;30,330000
2017-02-01 19:00;2017-02-01 20:00;DK1;228,240005;30,690001
2017-02-01 18:00;2017-02-01 19:00;DK1;230,919998;31,049999
2017-02-01 17:00;2017-02-01 18:00;DK1;232,259995;31,230000
2017-02-01 16:00;2017-02-01 17:00;DK1;233,669998;31,420000
2017-02-01 15:00;2017-02-01 16:00;DK1;232,559998;31,270000
2017-02-01 14:00;2017-02-01 15:00;DK1;232,259995;31,230000
2017-02-01 13:00;2017-02-01 14:00;DK1;232,479996;31,260000
2017-02-01 12:00;2017-02-01 13:00;DK1;232,929993;31,320000
2017-02-01 11:00;2017-02-01 12:00;DK1;233,669998;31,420000
2017-02-01 10:00;2017-02-01 11:00;DK1;236,130005;31,750000
2017-02-01 09:00;2017-02-01 10:00;DK1;247,130005;33,230000
2017-02-01 08:00;2017-02-01 09:00;DK1;258,739990;34,790001
2017-02-01 07:00;2017-02-01 08:00;DK1;294,209991;39,560001
2017-02-01 06:00;2017-02-01 07:00;DK1;274,730011;36,939999
2017-02-01 05:00;2017-02-01 06:00;DK1;237,169998;31,889999
2017-02-01 04:00;2017-02-01 05:00;DK1;226,160004;30,410000
2017-02-01 03:00;2017-02-01 04:00;DK1;220,289993;29,620001
2017-02-01 02:00;2017-02-01 03:00;DK1;215,750000;29,010000
2017-02-01 01:00;2017-02-01 02:00;DK1;215,009995;28,910000
2017-02-01 00:00;2017-02-01 01:00;DK1;215,600006;28,990000
2017-01-31 23:00;2017-02-01 00:00;DK1;217,539993;29,250000
2017-01-31 22:00;2017-01-31 23:00;DK1;223,179993;30,010000
2017-01-31 21:00;2017-01-31 22:00;DK1;227,050003;30,530001
2017-01-31 20:00;2017-01-31 21:00;DK1;233,589996;31,410000
2017-01-31 19:00;2017-01-31 20:00;DK1;236,270004;31,770000
2017-01-31 18:00;2017-01-31 19:00;DK1;249,279999;33,520000
2017-01-31 17:00;2017-01-31 18:00;DK1;272,559998;36,650002
2017-01-31 16:00;2017-01-31 17:00;DK1;348,489990;46,860001
2017-01-31 15:00;2017-01-31 16:00;DK1;273,600006;36,790001
2017-01-31 14:00;2017-01-31 15:00;DK1;273,000000;36,709999
2017-01-31 13:00;2017-01-31 14:00;DK1;276,350006;37,160000
2017-01-31 12:00;2017-01-31 13:00;DK1;276,130005;37,130001
2017-01-31 11:00;2017-01-31 12:00;DK1;278,880005;37,500000
2017-01-31 10:00;2017-01-31 11:00;DK1;295,390015;39,720001
2017-01-31 09:00;2017-01-31 10:00;DK1;303,790009;40,849998
2017-01-31 08:00;2017-01-31 09:00;DK1;334,359985;44,959999
2017-01-31 07:00;2017-01-31 08:00;DK1;333,989990;44,910000
2017-01-31 06:00;2017-01-31 07:00;DK1;303,790009;40,849998
2017-01-31 05:00;2017-01-31 06:00;DK1;247,500000;33,279999
2017-01-31 04:00;2017-01-31 05:00;DK1;224,589996;30,200001
2017-01-31 03:00;2017-01-31 04:00;DK1;218,639999;29,400000
2017-01-31 02:00;2017-01-31 03:00;DK1;213,809998;28,750000
2017-01-31 01:00;2017-01-31 02:00;DK1;213,139999;28,660000
2017-01-31 00:00;2017-01-31 01:00;DK1;213,059998;28,650000
2017-01-30 23:00;2017-01-31 00:00;DK1;77,190002;10,380000
2017-01-30 22:00;2017-01-30 23:00;DK1;220,279999;29,620001
2017-01-30 21:00;2017-01-30 22:00;DK1;223,850006;30,100000
2017-01-30 20:00;2017-01-30 21:00;DK1;227,419998;30,580000
2017-01-30 19:00;2017-01-30 20:00;DK1;232,100006;31,209999
2017-01-30 18:00;2017-01-30 19:00;DK1;239,240005;32,169998
2017-01-30 17:00;2017-01-30 18:00;DK1;281,709991;37,880001
2017-01-30 16:00;2017-01-30 17:00;DK1;337,410004;45,369999
2017-01-30 15:00;2017-01-30 16:00;DK1;264,970001;35,630001
2017-01-30 14:00;2017-01-30 15:00;DK1;243,779999;32,779999
2017-01-30 13:00;2017-01-30 14:00;DK1;241,399994;32,459999
2017-01-30 12:00;2017-01-30 13:00;DK1;253,589996;34,099998
2017-01-30 11:00;2017-01-30 12:00;DK1;253,970001;34,150002
2017-01-30 10:00;2017-01-30 11:00;DK1;257,309998;34,599998
2017-01-30 09:00;2017-01-30 10:00;DK1;252,110001;33,900002
2017-01-30 08:00;2017-01-30 09:00;DK1;246,750000;33,180000
2017-01-30 07:00;2017-01-30 08:00;DK1;258,130005;34,709999
2017-01-30 06:00;2017-01-30 07:00;DK1;248,240005;33,380001
2017-01-30 05:00;2017-01-30 06:00;DK1;230,759995;31,030001
2017-01-30 04:00;2017-01-30 05:00;DK1;220,949997;29,709999
2017-01-30 03:00;2017-01-30 04:00;DK1;213,660004;28,730000
2017-01-30 02:00;2017-01-30 03:00;DK1;208,229996;28,000000
2017-01-30 01:00;2017-01-30 02:00;DK1;203,690002;27,389999
2017-01-30 00:00;2017-01-30 01:00;DK1;204,210007;27,459999
2017-01-29 23:00;2017-01-30 00:00;DK1;208,009995;27,969999
2017-01-29 22:00;2017-01-29 23:00;DK1;209,050003;28,110001
2017-01-29 21:00;2017-01-29 22:00;DK1;212,839996;28,620001
2017-01-29 20:00;2017-01-29 21:00;DK1;214,550003;28,850000
2017-01-29 19:00;2017-01-29 20:00;DK1;215,440002;28,969999
2017-01-29 18:00;2017-01-29 19:00;DK1;218,869995;29,430000
2017-01-29 17:00;2017-01-29 18:00;DK1;221,770004;29,820000
2017-01-29 16:00;2017-01-29 17:00;DK1;222,580002;29,930000
2017-01-29 15:00;2017-01-29 16:00;DK1;219,759995;29,549999
2017-01-29 14:00;2017-01-29 15:00;DK1;215,440002;28,969999
2017-01-29 13:00;2017-01-29 14:00;DK1;214,550003;28,850000
2017-01-29 12:00;2017-01-29 13:00;DK1;214,699997;28,870001
2017-01-29 11:00;2017-01-29 12:00;DK1;215,149994;28,930000
2017-01-29 10:00;2017-01-29 11:00;DK1;217,380005;29,230000
2017-01-29 09:00;2017-01-29 10:00;DK1;218,199997;29,340000
2017-01-29 08:00;2017-01-29 09:00;DK1;214,919998;28,900000
2017-01-29 07:00;2017-01-29 08:00;DK1;212,690002;28,600000
2017-01-29 06:00;2017-01-29 07:00;DK1;208,380005;28,020000
2017-01-29 05:00;2017-01-29 06:00;DK1;206,449997;27,760000
2017-01-29 04:00;2017-01-29 05:00;DK1;206,669998;27,790001
2017-01-29 03:00;2017-01-29 04:00;DK1;205,850006;27,680000
2017-01-29 02:00;2017-01-29 03:00;DK1;206,149994;27,719999
2017-01-29 01:00;2017-01-29 02:00;DK1;207,259995;27,870001
2017-01-29 00:00;2017-01-29 01:00;DK1;209,869995;28,219999
2017-01-28 23:00;2017-01-29 00:00;DK1;214,330002;28,820000
2017-01-28 22:00;2017-01-28 23:00;DK1;213,580002;28,719999
2017-01-28 21:00;2017-01-28 22:00;DK1;216,259995;29,080000
2017-01-28 20:00;2017-01-28 21:00;DK1;219,750000;29,549999
2017-01-28 19:00;2017-01-28 20:00;DK1;221,240005;29,750000
2017-01-28 18:00;2017-01-28 19:00;DK1;224,440002;30,180000
2017-01-28 17:00;2017-01-28 18:00;DK1;230,309998;30,969999
2017-01-28 16:00;2017-01-28 17:00;DK1;231,500000;31,129999
2017-01-28 15:00;2017-01-28 16:00;DK1;226,589996;30,469999
2017-01-28 14:00;2017-01-28 15:00;DK1;222,279999;29,889999
2017-01-28 13:00;2017-01-28 14:00;DK1;220,500000;29,650000
2017-01-28 12:00;2017-01-28 13:00;DK1;221,240005;29,750000
2017-01-28 11:00;2017-01-28 12:00;DK1;222,130005;29,870001
2017-01-28 10:00;2017-01-28 11:00;DK1;222,279999;29,889999
2017-01-28 09:00;2017-01-28 10:00;DK1;222,279999;29,889999
2017-01-28 08:00;2017-01-28 09:00;DK1;220,940002;29,709999
2017-01-28 07:00;2017-01-28 08:00;DK1;218,259995;29,350000
2017-01-28 06:00;2017-01-28 07:00;DK1;214,990005;28,910000
2017-01-28 05:00;2017-01-28 06:00;DK1;213,210007;28,670000
2017-01-28 04:00;2017-01-28 05:00;DK1;211,350006;28,420000
2017-01-28 03:00;2017-01-28 04:00;DK1;209,559998;28,180000
2017-01-28 02:00;2017-01-28 03:00;DK1;209,270004;28,139999
2017-01-28 01:00;2017-01-28 02:00;DK1;210,080002;28,250000
2017-01-28 00:00;2017-01-28 01:00;DK1;211,720001;28,469999
2017-01-27 23:00;2017-01-28 00:00;DK1;214,470001;28,840000
2017-01-27 22:00;2017-01-27 23:00;DK1;214,830002;28,889999
2017-01-27 21:00;2017-01-27 22:00;DK1;219,589996;29,530001
2017-01-27 20:00;2017-01-27 21:00;DK1;222,190002;29,879999
2017-01-27 19:00;2017-01-27 20:00;DK1;223,600006;30,070000
2017-01-27 18:00;2017-01-27 19:00;DK1;231,110001;31,080000
2017-01-27 17:00;2017-01-27 18:00;DK1;236,470001;31,799999
2017-01-27 16:00;2017-01-27 17:00;DK1;237,289993;31,910000
2017-01-27 15:00;2017-01-27 16:00;DK1;234,460007;31,530001
2017-01-27 14:00;2017-01-27 15:00;DK1;230,740005;31,030001
2017-01-27 13:00;2017-01-27 14:00;DK1;230,669998;31,020000
2017-01-27 12:00;2017-01-27 13:00;DK1;231,490005;31,129999
2017-01-27 11:00;2017-01-27 12:00;DK1;233,570007;31,410000
2017-01-27 10:00;2017-01-27 11:00;DK1;235,500000;31,670000
2017-01-27 09:00;2017-01-27 10:00;DK1;236,910004;31,860001
2017-01-27 08:00;2017-01-27 09:00;DK1;237,660004;31,959999
2017-01-27 07:00;2017-01-27 08:00;DK1;239,000000;32,139999
2017-01-27 06:00;2017-01-27 07:00;DK1;238,479996;32,070000
2017-01-27 05:00;2017-01-27 06:00;DK1;229,630005;30,879999
2017-01-27 04:00;2017-01-27 05:00;DK1;219,960007;29,580000
2017-01-27 03:00;2017-01-27 04:00;DK1;213,339996;28,690001
2017-01-27 02:00;2017-01-27 03:00;DK1;210,440002;28,299999
2017-01-27 01:00;2017-01-27 02:00;DK1;208,729996;28,070000
2017-01-27 00:00;2017-01-27 01:00;DK1;209,179993;28,129999
2017-01-26 23:00;2017-01-27 00:00;DK1;212,080002;28,520000
2017-01-26 22:00;2017-01-26 23:00;DK1;214,380005;28,830000
2017-01-26 21:00;2017-01-26 22:00;DK1;217,210007;29,209999
2017-01-26 20:00;2017-01-26 21:00;DK1;221,669998;29,809999
2017-01-26 19:00;2017-01-26 20:00;DK1;222,789993;29,959999
2017-01-26 18:00;2017-01-26 19:00;DK1;230,589996;31,010000
2017-01-26 17:00;2017-01-26 18:00;DK1;233,419998;31,389999
2017-01-26 16:00;2017-01-26 17:00;DK1;235,130005;31,620001
2017-01-26 15:00;2017-01-26 16:00;DK1;232,600006;31,280001
2017-01-26 14:00;2017-01-26 15:00;DK1;231,190002;31,090000
2017-01-26 13:00;2017-01-26 14:00;DK1;230,669998;31,020000
2017-01-26 12:00;2017-01-26 13:00;DK1;230,740005;31,030001
2017-01-26 11:00;2017-01-26 12:00;DK1;231,259995;31,100000
2017-01-26 10:00;2017-01-26 11:00;DK1;232,009995;31,200001
2017-01-26 09:00;2017-01-26 10:00;DK1;232,899994;31,320000
2017-01-26 08:00;2017-01-26 09:00;DK1;233,050003;31,340000
2017-01-26 07:00;2017-01-26 08:00;DK1;233,940002;31,459999
2017-01-26 06:00;2017-01-26 07:00;DK1;231,559998;31,139999
2017-01-26 05:00;2017-01-26 06:00;DK1;217,509995;29,250000
2017-01-26 04:00;2017-01-26 05:00;DK1;210,809998;28,350000
2017-01-26 03:00;2017-01-26 04:00;DK1;204,199997;27,459999
2017-01-26 02:00;2017-01-26 03:00;DK1;202,559998;27,240000
2017-01-26 01:00;2017-01-26 02:00;DK1;204,270004;27,469999
2017-01-26 00:00;2017-01-26 01:00;DK1;205,389999;27,620001
2017-01-25 23:00;2017-01-26 00:00;DK1;208,809998;28,080000
2017-01-25 22:00;2017-01-25 23:00;DK1;206,259995;27,740000
2017-01-25 21:00;2017-01-25 22:00;DK1;209,899994;28,230000
2017-01-25 20:00;2017-01-25 21:00;DK1;215,110001;28,930000
2017-01-25 19:00;2017-01-25 20:00;DK1;217,039993;29,190001
2017-01-25 18:00;2017-01-25 19:00;DK1;222,250000;29,889999
2017-01-25 17:00;2017-01-25 18:00;DK1;229,910004;30,920000
2017-01-25 16:00;2017-01-25 17:00;DK1;241,059998;32,419998
2017-01-25 15:00;2017-01-25 16:00;DK1;228,720001;30,760000
2017-01-25 14:00;2017-01-25 15:00;DK1;225,070007;30,270000
2017-01-25 13:00;2017-01-25 14:00;DK1;224,919998;30,250000
2017-01-25 12:00;2017-01-25 13:00;DK1;226,860001;30,510000
2017-01-25 11:00;2017-01-25 12:00;DK1;228,119995;30,680000
2017-01-25 10:00;2017-01-25 11:00;DK1;229,610001;30,879999
2017-01-25 09:00;2017-01-25 10:00;DK1;232,139999;31,219999
2017-01-25 08:00;2017-01-25 09:00;DK1;233,470001;31,400000
2017-01-25 07:00;2017-01-25 08:00;DK1;237,270004;31,910000
2017-01-25 06:00;2017-01-25 07:00;DK1;232,210007;31,230000
2017-01-25 05:00;2017-01-25 06:00;DK1;218,679993;29,410000
2017-01-25 04:00;2017-01-25 05:00;DK1;213,399994;28,700001
2017-01-25 03:00;2017-01-25 04:00;DK1;214,289993;28,820000
2017-01-25 02:00;2017-01-25 03:00;DK1;209,610001;28,190001
2017-01-25 01:00;2017-01-25 02:00;DK1;209,529999;28,180000
2017-01-25 00:00;2017-01-25 01:00;DK1;211,690002;28,469999
2017-01-24 23:00;2017-01-25 00:00;DK1;214,440002;28,840000
2017-01-24 22:00;2017-01-24 23:00;DK1;212,509995;28,580000
2017-01-24 21:00;2017-01-24 22:00;DK1;216,229996;29,080000
2017-01-24 20:00;2017-01-24 21:00;DK1;222,399994;29,910000
2017-01-24 19:00;2017-01-24 20:00;DK1;225,600006;30,340000
2017-01-24 18:00;2017-01-24 19:00;DK1;234,970001;31,600000
2017-01-24 17:00;2017-01-24 18:00;DK1;334,459991;44,980000
2017-01-24 16:00;2017-01-24 17:00;DK1;373,420013;50,220001
2017-01-24 15:00;2017-01-24 16:00;DK1;262,410004;35,290001
2017-01-24 14:00;2017-01-24 15:00;DK1;259,359985;34,880001
2017-01-24 13:00;2017-01-24 14:00;DK1;259,649994;34,919998
2017-01-24 12:00;2017-01-24 13:00;DK1;275,119995;37,000000
2017-01-24 11:00;2017-01-24 12:00;DK1;304,269989;40,919998
2017-01-24 10:00;2017-01-24 11:00;DK1;341,519989;45,930000
2017-01-24 09:00;2017-01-24 10:00;DK1;357,059998;48,020000
2017-01-24 08:00;2017-01-24 09:00;DK1;363,380005;48,869999
2017-01-24 07:00;2017-01-24 08:00;DK1;365,839996;49,200001
2017-01-24 06:00;2017-01-24 07:00;DK1;341,220001;45,889999
2017-01-24 05:00;2017-01-24 06:00;DK1;230,360001;30,980000
2017-01-24 04:00;2017-01-24 05:00;DK1;220,910004;29,709999
2017-01-24 03:00;2017-01-24 04:00;DK1;219,580002;29,530001
2017-01-24 02:00;2017-01-24 03:00;DK1;215,860001;29,030001
2017-01-24 01:00;2017-01-24 02:00;DK1;215,110001;28,930000
2017-01-24 00:00;2017-01-24 01:00;DK1;215,110001;28,930000
2017-01-23 23:00;2017-01-24 00:00;DK1;215,929993;29,040001
2017-01-23 22:00;2017-01-23 23:00;DK1;211,550003;28,450001
2017-01-23 21:00;2017-01-23 22:00;DK1;214,529999;28,850000
2017-01-23 20:00;2017-01-23 21:00;DK1;218,250000;29,350000
2017-01-23 19:00;2017-01-23 20:00;DK1;219,729996;29,549999
2017-01-23 18:00;2017-01-23 19:00;DK1;222,410004;29,910000
2017-01-23 17:00;2017-01-23 18:00;DK1;226,350006;30,440001
2017-01-23 16:00;2017-01-23 17:00;DK1;231,110001;31,080000
2017-01-23 15:00;2017-01-23 16:00;DK1;224,860001;30,240000
2017-01-23 14:00;2017-01-23 15:00;DK1;221,960007;29,850000
2017-01-23 13:00;2017-01-23 14:00;DK1;221,220001;29,750000
2017-01-23 12:00;2017-01-23 13:00;DK1;221,440002;29,780001
2017-01-23 11:00;2017-01-23 12:00;DK1;221,960007;29,850000
2017-01-23 10:00;2017-01-23 11:00;DK1;222,779999;29,959999
2017-01-23 09:00;2017-01-23 10:00;DK1;223,750000;30,090000
2017-01-23 08:00;2017-01-23 09:00;DK1;225,460007;30,320000
2017-01-23 07:00;2017-01-23 08:00;DK1;227,690002;30,620001
2017-01-23 06:00;2017-01-23 07:00;DK1;225,389999;30,309999
2017-01-23 05:00;2017-01-23 06:00;DK1;218,539993;29,389999
2017-01-23 04:00;2017-01-23 05:00;DK1;212,889999;28,629999
2017-01-23 03:00;2017-01-23 04:00;DK1;211,479996;28,440001
2017-01-23 02:00;2017-01-23 03:00;DK1;206,800003;27,809999
2017-01-23 01:00;2017-01-23 02:00;DK1;207,169998;27,860001
2017-01-23 00:00;2017-01-23 01:00;DK1;208,580002;28,049999
2017-01-22 23:00;2017-01-23 00:00;DK1;210,740005;28,340000
2017-01-22 22:00;2017-01-22 23:00;DK1;211,330002;28,420000
2017-01-22 21:00;2017-01-22 22:00;DK1;215,940002;29,040001
2017-01-22 20:00;2017-01-22 21:00;DK1;219,589996;29,530001
2017-01-22 19:00;2017-01-22 20:00;DK1;220,479996;29,650000
2017-01-22 18:00;2017-01-22 19:00;DK1;222,710007;29,950001
2017-01-22 17:00;2017-01-22 18:00;DK1;227,020004;30,530001
2017-01-22 16:00;2017-01-22 17:00;DK1;228,289993;30,700001
2017-01-22 15:00;2017-01-22 16:00;DK1;222,929993;29,980000
2017-01-22 14:00;2017-01-22 15:00;DK1;220,250000;29,620001
2017-01-22 13:00;2017-01-22 14:00;DK1;219,509995;29,520000
2017-01-22 12:00;2017-01-22 13:00;DK1;219,509995;29,520000
2017-01-22 11:00;2017-01-22 12:00;DK1;219,589996;29,530001
2017-01-22 10:00;2017-01-22 11:00;DK1;220,029999;29,590000
2017-01-22 09:00;2017-01-22 10:00;DK1;220,110001;29,600000
2017-01-22 08:00;2017-01-22 09:00;DK1;217,800003;29,290001
2017-01-22 07:00;2017-01-22 08:00;DK1;213,789993;28,750000
2017-01-22 06:00;2017-01-22 07:00;DK1;211,479996;28,440001
2017-01-22 05:00;2017-01-22 06:00;DK1;208,580002;28,049999
2017-01-22 04:00;2017-01-22 05:00;DK1;208,360001;28,020000
2017-01-22 03:00;2017-01-22 04:00;DK1;206,350006;27,750000
2017-01-22 02:00;2017-01-22 03:00;DK1;206,050003;27,709999
2017-01-22 01:00;2017-01-22 02:00;DK1;206,570007;27,780001
2017-01-22 00:00;2017-01-22 01:00;DK1;208,800003;28,080000
2017-01-21 23:00;2017-01-22 00:00;DK1;212,449997;28,570000
2017-01-21 22:00;2017-01-21 23:00;DK1;209,149994;28,129999
2017-01-21 21:00;2017-01-21 22:00;DK1;212,190002;28,540001
2017-01-21 20:00;2017-01-21 21:00;DK1;215,389999;28,969999
2017-01-21 19:00;2017-01-21 20:00;DK1;217,919998;29,309999
2017-01-21 18:00;2017-01-21 19:00;DK1;221,710007;29,820000
2017-01-21 17:00;2017-01-21 18:00;DK1;225,729996;30,360001
2017-01-21 16:00;2017-01-21 17:00;DK1;230,039993;30,940001
2017-01-21 15:00;2017-01-21 16:00;DK1;222,309998;29,900000
2017-01-21 14:00;2017-01-21 15:00;DK1;219,410004;29,510000
2017-01-21 13:00;2017-01-21 14:00;DK1;216,059998;29,059999
2017-01-21 12:00;2017-01-21 13:00;DK1;216,279999;29,090000
2017-01-21 11:00;2017-01-21 12:00;DK1;217,770004;29,290001
2017-01-21 10:00;2017-01-21 11:00;DK1;219,410004;29,510000
2017-01-21 09:00;2017-01-21 10:00;DK1;219,479996;29,520000
2017-01-21 08:00;2017-01-21 09:00;DK1;216,880005;29,170000
2017-01-21 07:00;2017-01-21 08:00;DK1;214,130005;28,799999
2017-01-21 06:00;2017-01-21 07:00;DK1;209,960007;28,240000
2017-01-21 05:00;2017-01-21 06:00;DK1;206,470001;27,770000
2017-01-21 04:00;2017-01-21 05:00;DK1;206,250000;27,740000
2017-01-21 03:00;2017-01-21 04:00;DK1;202,380005;27,219999
2017-01-21 02:00;2017-01-21 03:00;DK1;200,220001;26,930000
2017-01-21 01:00;2017-01-21 02:00;DK1;200,000000;26,900000
2017-01-21 00:00;2017-01-21 01:00;DK1;201,860001;27,150000
2017-01-20 23:00;2017-01-21 00:00;DK1;205,500000;27,639999
2017-01-20 22:00;2017-01-20 23:00;DK1;205,889999;27,690001
2017-01-20 21:00;2017-01-20 22:00;DK1;209,020004;28,110001
2017-01-20 20:00;2017-01-20 21:00;DK1;210,279999;28,280001
2017-01-20 19:00;2017-01-20 20:00;DK1;210,880005;28,360001
2017-01-20 18:00;2017-01-20 19:00;DK1;214,889999;28,900000
2017-01-20 17:00;2017-01-20 18:00;DK1;219,500000;29,520000
2017-01-20 16:00;2017-01-20 17:00;DK1;220,250000;29,620001
2017-01-20 15:00;2017-01-20 16:00;DK1;218,089996;29,330000
2017-01-20 14:00;2017-01-20 15:00;DK1;215,039993;28,920000
2017-01-20 13:00;2017-01-20 14:00;DK1;216,229996;29,080000
2017-01-20 12:00;2017-01-20 13:00;DK1;218,389999;29,370001
2017-01-20 11:00;2017-01-20 12:00;DK1;219,350006;29,500000
2017-01-20 10:00;2017-01-20 11:00;DK1;220,990005;29,719999
2017-01-20 09:00;2017-01-20 10:00;DK1;221,880005;29,840000
2017-01-20 08:00;2017-01-20 09:00;DK1;222,250000;29,889999
2017-01-20 07:00;2017-01-20 08:00;DK1;222,919998;29,980000
2017-01-20 06:00;2017-01-20 07:00;DK1;221,059998;29,730000
2017-01-20 05:00;2017-01-20 06:00;DK1;212,589996;28,590000
2017-01-20 04:00;2017-01-20 05:00;DK1;208,270004;28,010000
2017-01-20 03:00;2017-01-20 04:00;DK1;207,460007;27,900000
2017-01-20 02:00;2017-01-20 03:00;DK1;203,289993;27,340000
2017-01-20 01:00;2017-01-20 02:00;DK1;201,580002;27,110001
2017-01-20 00:00;2017-01-20 01:00;DK1;202,699997;27,260000
2017-01-19 23:00;2017-01-20 00:00;DK1;202,470001;27,230000
2017-01-19 22:00;2017-01-19 23:00;DK1;211,229996;28,410000
2017-01-19 21:00;2017-01-19 22:00;DK1;213,679993;28,740000
